transaction_id,transaction_date,timestamp,description,merchant,amount,currency,payment_method,is_credit,category,is_amount_anomaly,is_frequency_anomaly,is_merchant_anomaly
TXN_202406_000496,2024-06-29,2024-06-29 16:27:07,CoNtActLeSS/TERm_dublin|STaNdING ordER;7616339#sTanDinG orDEr MASTErCard#ODEON|ciNEMA#mObilE.rEf@36332035452,ODEON CINEMA,11.49,EUR,CONTACTLESS,False,Entertainment,False,False,False
TXN_202406_000497,2024-06-21,2024-06-21 09:35:08,dEBIt-ApP|nANDO's_limERiCk;AutH#eiD1R6Z2.TErMiNal/setTlEd,NANDO'S,3.49,EUR,CONTACTLESS,True,Food,False,False,False
TXN_202406_000498,2024-06-16,2024-06-16 15:13:59,PeNding/payMENt:BrOaDbanD BIll*555923:eCoMMERCE/AUTH_coMmIssiOn.reF;1wRAA77gh@IN-stoRE,BROADBAND BILL,59.43,EUR,TRANSFER,False,Bills,False,False,False
TXN_202406_000499,2024-06-25,2024-06-25 05:26:14,PayMenT_Pos/tErMInal:BrOadBANd biLl:boOkIng_bErLIN;reF|67414409|auth/GkEhJo TeRm.00434:TERmiNAl;seTTLeD,BROADBAND BILL,96.59,EUR,ONLINE,False,Bills,False,False,False
TXN_202406_000500,2024-06-25,2024-06-25 06:32:55,POS_EiR.ReF 225420463#AUTh-DqQXiUJ.teRm#047485#irL/DublIN,EIR,186.58,EUR,ONLINE,False,Bills,False,False,False
TXN_202406_000501,2024-06-12,2024-06-12 15:37:10,wEB-groCeRY_DeLi.cork#ReF/51565357584/AutH;V4NT30s0V9p term*8266558,GROCERY DELI,44.58,EUR,ONLINE,False,Food,False,False,False
TXN_202406_000502,2024-06-25,2024-06-25 18:46:30,US:SetTlEmeNt;56018|25juN24;rEf 425584832082.pret A mAnGEr:DEBiT;TRIp:carD#cArD PaYMENT@term|APprovEd,PRET A MANGER,7.66,EUR,TRANSFER,False,Food,False,False,False
TXN_202406_000503,2024-06-15,2024-06-15 06:52:46,PuRchAse|MCDONAldS*merCHANT:AUth_fr-reCuRRiNg/bILl/LN5w71z7N:TerMinAl,MCDONALDS,8.38,EUR,CONTACTLESS,False,Food,False,False,False
TXN_202406_000504,2024-06-01,2024-06-01 21:43:33,coNtACtlEsS|misC pAymEnT-Card paYmEnt/feE:MErCHANT/01JuN24;rEf 9853043269_auth-T0tsZdXo7W_FeE,MISC PAYMENT,78.83,EUR,CONTACTLESS,False,Other,False,False,False
TXN_202406_000505,2024-06-04,2024-06-04 07:13:58,es:vIsa;80074469|pAfKzjJWgRL:APpRoVeD|MuSeuM|PASs@rEf@STAndiNG ORder#terM_aUTh/3559312#fEe_gaLwaY,MUSEUM PASS,47.55,EUR,ONLINE,False,Entertainment,False,True,False
TXN_202406_000506,2024-06-25,2024-06-25 17:29:58,POS:oRdeR*pOs;sTaTionErymArt#SubSCRIpTion*TErM#64245003,STATIONERY MART,1730.27,EUR,CARD,False,Shopping,True,False,False
TXN_202406_000507,2024-06-25,2024-06-25 07:44:44,new trAVEl eu@paymenT.beRLIN.reF;408955944@tErM*00687327.auTH@rEF.408955944,NEW TRAVEL EU,647.55,EUR,ONLINE,False,Other,False,False,True
TXN_202406_000508,2024-06-15,2024-06-15 22:30:11,direct DebIt/CREdiT|suShIbAR/TriP:eXcHangE@ReCuRRInG*CompLETE#15jUN24_ref_59278435715@AUtH;f66b9y_TErM|87316@TrIp,SUSHI BAR,27.61,EUR,CONTACTLESS,False,Food,False,False,True
TXN_202406_000509,2024-06-24,2024-06-24 13:24:30,DIReCt DEbIT|cRediT#KiOsk@m7 TOll_DuBlIn|EXchANge-aUtH#K947mC,M7 TOLL,53.15,EUR,TRANSFER,False,Transport,False,False,False
TXN_202406_000510,2024-06-15,2024-06-15 12:04:13,App:BroaDbanD;bILL-FR,BROADBAND BILL,61.91,EUR,ONLINE,False,Bills,False,False,False
TXN_202406_000511,2024-06-04,2024-06-04 02:22:58,PIN GrEEN-ElECTriCs-Co tRip:LimeriCK.reF*7625784*tErm*67451858 batCh,GREEN ELECTRICS CO,45.54,EUR,CARD,False,Entertainment,False,False,True
TXN_202406_000512,2024-06-28,2024-06-28 07:00:38,PiN*FOreiGN*eXcHaNgE_biLl.LoNDOn@irl/TRanSAcTion|CoNTacTLESS*CONtactLesS*REF 227343.AUtH/7D72o201U6K,FOREIGN EXCHANGE,82.44,EUR,CARD,False,Other,False,False,False
TXN_202406_000513,2024-06-12,2024-06-12 07:22:39,MERchAnt.8247637 KdvuZl8nzh7D*tERMiNaL/cIrClE|K@TXN.REF|AuTh,CIRCLE K,215.0,EUR,TRANSFER,False,Transport,True,False,True
TXN_202406_000514,2024-06-05,2024-06-05 14:17:44,DuBLIn/pUrChASe.payMeNt;rEF|MOBiLE|inTl|loan PAymeNt*TerM|9581196*3159079_SubscriPtion/DeBIt,LOAN PAYMENT,742.6,EUR,CARD,False,Other,False,False,False
TXN_202406_000515,2024-06-24,2024-06-24 03:46:08,67100160576|crEdIT@TRansactiON.REf aPplE;stoRe;lImERick,APPLE STORE,41.09,EUR,ONLINE,False,Shopping,False,False,False
TXN_202406_000516,2024-06-17,2024-06-17 13:46:11,paYmeNT*INdIaN sPICE delIVerY Uk/EXCHANGe;REF@78658594078*AUth/oMk8I8Df70P Txn.ApPROVEd,INDIAN SPICE,58.39,EUR,ONLINE,False,Food,False,False,False
TXN_202406_000517,2024-06-26,2024-06-26 07:54:14,jUiCE BaR:ConTActleSs;Ref|cARD@pEndInG TErM*OnlinE/F1f4TzGnqLR#3160:923096042/irl/AuTh:DublIn,JUICE BAR,8.64,EUR,CARD,False,Food,False,False,False
TXN_202406_000518,2024-06-24,2024-06-24 17:36:32,cOmMiSSiOn:pAymEnT:0072501 TErminaL/Uk-SoUTH_clINic_GroUP ReF.tERm*0728751*24Jun24,SOUTH CLINIC GROUP,324.12,EUR,ONLINE,False,Healthcare,False,False,True
TXN_202406_000519,2024-06-04,2024-06-04 13:17:50,eCom/ecoM|grOCeRY Deli#TOPuP#cOrk:20240604:rEF*739368.auTh|cR7zua8qZA9g/TeRM|0446|TXn:Seq,GROCERY DELI,28.96,EUR,TRANSFER,False,Food,False,False,False
TXN_202406_000520,2024-06-05,2024-06-05 01:51:26,05JuN24.rEf@70173287|61792#caRd veRIFIcatION tERm|bILl*AuTHCoDe|CORk#paymenT,CARD VERIFICATION,1688.52,EUR,ONLINE,False,Other,True,False,False
TXN_202406_000521,2024-06-29,2024-06-29 21:07:55,teRmInal-rEf;VIlxVX@DE|AUth:toPup#92130:uNiVersItY Fees/GAlWaY@7351805|tErm_EcOm,UNIVERSITY FEES,742.26,EUR,ONLINE,False,Other,False,False,False
TXN_202406_000522,2024-06-01,2024-06-01 03:11:39,20240601_Visa*392437010#Pd1JGuO;PaymENt.TRAnsactION;ref/aUtH;teRm-0695126 WendyS,WENDYS,31.37,EUR,TRANSFER,False,Food,False,False,False
TXN_202406_000523,2024-06-05,2024-06-05 03:46:43,sO-STArBucKS.OrDEr*sETtlemEnT.auTh:0JYN3ot5931T@TERm;213977|seTtLeD;ApProVED,STARBUCKS,9.88,EUR,TRANSFER,False,Food,False,False,False
TXN_202406_000524,2024-06-26,2024-06-26 05:04:49,PoS#deBiT-STaTioNeRy mARt|PUrCHaSe;CARd PAYmeNt_COnTactlEss;20240626;Ref:86652596#AUTh QUc0V4*tErm*416706.ie;seQ/CArD PAYmENt,STATIONERY MART,67.14,EUR,CONTACTLESS,False,Shopping,False,False,False
TXN_202406_000525,2024-06-09,2024-06-09 00:18:51,tERm/rEf/3352555*aUTH_cVSpHarmACY/teRmiNAl 34662829@txN PiN*cE8XPjNc06#TERMINal,CVS PHARMACY,232.24,EUR,TRANSFER,False,Healthcare,False,False,False
TXN_202406_000526,2024-06-21,2024-06-21 10:48:44,692389803|SUbsCriPTiON.poS:Ref ng9EgHerpe*AUTh:tHREE.POs-Seq,THREE,58.5,EUR,ONLINE,True,Bills,False,False,False
TXN_202406_000527,2024-06-28,2024-06-28 18:46:14,DelIVErY/coRk tERm.Ie-pAYMENT:67611906*AutH/MIScpAYMeNt,MISC PAYMENT,419.35,EUR,CONTACTLESS,False,Other,False,False,False
TXN_202406_000528,2024-06-30,2024-06-30 06:00:34,ExCHAngE/terM:422107.4477111_rEf:aTmwIthDrawaL#CommIsSIoN:aPProved@ReCurring#ECom,ATM WITHDRAWAL,540.64,EUR,TRANSFER,False,Other,False,False,False
TXN_202406_000529,2024-06-17,2024-06-17 10:39:27,oRDER_OpticIan;POS#De rEf.CaRd PaymeNT|TERm 17jUn24 55500882858.aUTh.cREDIT.78747776,OPTICIAN,385.13,EUR,CONTACTLESS,False,Healthcare,False,False,True
TXN_202406_000530,2024-06-01,2024-06-01 17:22:19,dD_AehxIziYzjhP:REF*aPPRovEd#aUtH.loNdon*284088038970_ref dEliVeRY:eleCtric|biLl,ELECTRIC BILL,280.48,EUR,CONTACTLESS,False,Bills,False,False,False
TXN_202406_000531,2024-06-17,2024-06-17 00:06:11,bAtCH OrDeR#9VIO4EG:aUtH_CaRD pAYment:rEF/card PUr#90614681465_AutH CURRYs,CURRYS,287.22,EUR,CARD,False,Shopping,False,False,True
TXN_202406_000532,2024-06-06,2024-06-06 03:36:06,dd;iN-sTOre@bOokShOP_MerCHANt/purChAsE.PEndInG/ref|692342755824#AuTh-MyJb939,BOOKSHOP,208.33,EUR,TRANSFER,False,Shopping,False,False,False
TXN_202406_000533,2024-06-04,2024-06-04 21:07:36,TraNsFER-TERMInAl/The.cLiniC.sERVICeS/PAYMenT|loNdON.CARD PaymeNt|inTl@SUBsCRIpTION|rEF_89834131009*auth:YPQR0vBU@setTlED;SETTLeD,THE CLINIC SERVICES,44.66,EUR,TRANSFER,False,Food,False,False,True
TXN_202406_000534,2024-06-04,2024-06-04 00:03:26,inTeReStchargE*aPpROVed SUBScRiPTION 20240604*rEf.5296275#aUTh|5Trz1qk5gP tErM-94843,INTEREST CHARGE,27.7,EUR,TRANSFER,True,Other,False,False,False
TXN_202406_000535,2024-06-12,2024-06-12 11:07:18,AuTH|pOs#bILl-auth@duBLiN/POS/gyM MEmBeRSHIP.TERm|Ref-kIOSk-13591:841365867612.batcH:vW3W11kfrV0H|ecOMmeRcE#SUBscriPtiOn,GYM MEMBERSHIP,121.59,EUR,CARD,False,Bills,False,False,False
TXN_202406_000536,2024-06-09,2024-06-09 00:43:29,DIreCT DEBIT pAyPaL*pARIS/De|autH@BatcH,PAYPAL,185.89,EUR,CARD,True,Other,False,False,False
TXN_202406_000537,2024-06-07,2024-06-07 09:35:07,caRD puR#TAp-tERminal_gLObAl PHARmAcY sERvIces-eS term@6908635*TERmInAl,GLOBAL PHARMACY SERVICES,321.47,EUR,CARD,False,Shopping,False,False,True
TXN_202406_000538,2024-06-12,2024-06-12 13:30:56,DD:tap|BRoADBanD|BILL-ie:TRansaCtioN-SettlEMENt*Auth 78f2y21NtEP@Irl@apPRoVed,BROADBAND BILL,34.28,EUR,ONLINE,False,Bills,False,False,False
TXN_202406_000539,2024-06-19,2024-06-19 03:24:01,mETRo-TrAVel-SErvIcEs Jlq56x-coNtAcTLEsS/DeBit-Auth,METRO TRAVEL SERVICES,66.85,EUR,CARD,False,Other,False,True,True
TXN_202406_000540,2024-06-18,2024-06-18 15:45:19,ExchaNGE@Ref:Fx/kIOsk:2638448:TerM|COMpleTE.DUBLIn*BATch*SouTh#tRAvel#grouP-18Jun24.531784508635.uK,SOUTH TRAVEL GROUP,294.83,EUR,CARD,False,Bills,False,False,True
TXN_202406_000541,2024-06-25,2024-06-25 18:14:17,pOS/mobILE;MObile|BILL MeRCHANt terminal_Ref/45968206567:AUTH;c9Rpqix3*IE,MOBILE BILL,236.28,EUR,CARD,False,Bills,False,False,False
TXN_202406_000542,2024-06-26,2024-06-26 06:44:52,caRd PUr.TAP iN-stoRE#elecTrIC IrelaND*nl|EcOmmErcE:caRD pAYMenT.rEF#8076930028|aUTh/Y4RGim8d|teRM*6275234/iE,ELECTRIC IRELAND,276.54,EUR,ONLINE,False,Bills,False,False,False
TXN_202406_000543,2024-06-08,2024-06-08 12:50:15,dIrEct DeBIt#DebIt_aSOs*rEcUrrINg/intL@fee-08JUn24 REF*054096018268@AutH_QgoEw2,ASOS,264.94,EUR,CARD,False,Shopping,False,False,False
TXN_202406_000544,2024-06-12,2024-06-12 01:12:54,inteRNEt pROVIDeR:ordEr:cArD pAYmenT_ONlinE/rEcURRING.12JUn24-AutH.dvuGfHYZ3K8#irl,INTERNET PROVIDER,136.83,EUR,CONTACTLESS,False,Bills,False,False,False
TXN_202406_000545,2024-06-16,2024-06-16 20:47:44,BIsTRO paRIS*Nl AutH|20240616/Ref-991594988*terM-08558961-AUTh,BISTRO,19.14,EUR,TRANSFER,False,Food,False,False,False
TXN_202406_000546,2024-06-15,2024-06-15 21:12:47,sO@gLobAL STOrE iNc|SuBScrIPtION;RECuRring@15jun24-REF*07893393@aUTh#rT0B41HFU9PO,GLOBAL STORE INC,91.94,EUR,CARD,False,Healthcare,False,False,True
TXN_202406_000547,2024-06-20,2024-06-20 22:17:10,AuTH*1251888487;lIdl*traCe;Pos_rEf*ftm6cmr08_APPROVEd_20240620;teRm-2476038;US,LIDL,437.74,EUR,CARD,True,Shopping,False,False,False
TXN_202406_000548,2024-06-29,2024-06-29 13:39:33,TERmINAl:AuTH#cOntactLesS-51882662015|subscrIPTIoN-6685172 GlobAl cafE irElANd.viSa*terM*EcOm|ksTk59xhp;REf/ecom,GLOBAL CAFE IRELAND,326.2,EUR,TRANSFER,False,Healthcare,False,False,True
TXN_202406_000549,2024-06-11,2024-06-11 10:24:31,MObILe_SettLed:ref*RecUrrInG.BURGER KiNG:5239399859|5239399859_5239399859.SubSCRIpTIon#AUTHcOde-BURgeR KiNg@STanDInG oRdER;11JuN24,BURGER KING,17.68,EUR,CONTACTLESS,True,Food,False,False,False
TXN_202406_000550,2024-06-25,2024-06-25 00:16:22,tRaNsFER vIsa_TeRminAL-mEtrO BUs/IE_autH*551uUPm_teRm*8474,METRO BUS,19.61,EUR,CONTACTLESS,False,Transport,False,False,False
TXN_202406_000551,2024-06-16,2024-06-16 10:19:16,taP_reF-lOndoN*774070299|PAymENt/MobILE-sEttled_ie@cuRRyS,CURRYS,111.14,EUR,ONLINE,False,Shopping,False,False,False
TXN_202406_000552,2024-06-06,2024-06-06 14:01:00,chIpPER.dELIVeRY*STANdinG ordEr/DelivERY;CHippER,CHIPPER,45.69,EUR,TRANSFER,False,Food,False,False,False
TXN_202406_000553,2024-06-24,2024-06-24 08:25:57,dd;VisA;bank FEe_PARIS;IE;24Jun24 rEF.40359061#term*31960043@ReF:40359061_31960043_tERM,BANK FEE,339.56,EUR,TRANSFER,False,Other,False,False,False
TXN_202406_000554,2024-06-08,2024-06-08 18:44:35,TErMiNAl AuTH|PAYmEnt@TRANSAcTiOn@cIty/sTORE/LTd_card PuR_CarD PayMEnT:PENding,CITY STORE LTD,21.79,EUR,CARD,False,Food,False,False,True
TXN_202406_000555,2024-06-16,2024-06-16 20:25:32,Auth|Ref@34875329856|cArd;city DINer LTD;dUbLIN|dUbLiN,CITY DINER LTD,446.96,EUR,CONTACTLESS,False,Shopping,False,False,True
TXN_202406_000556,2024-06-25,2024-06-25 18:00:57,tERm-IE-dUBlIn-wAteR chARGes_9616042850-25JUn24#ref:CHip@Txn/contACTLess@3374737*DUbLIn,WATER CHARGES,235.96,EUR,CONTACTLESS,False,Bills,False,False,False
TXN_202406_000557,2024-06-16,2024-06-16 13:05:08,9b25gmZ7A@cREdIT-sPotiFy@dIREcT DEBIT-148788279325#auTh|33240#ref-teRm,SPOTIFY,26.77,EUR,CONTACTLESS,False,Entertainment,False,False,True
TXN_202406_000558,2024-06-18,2024-06-18 23:34:06,pin#bank FEe-SuBScRiPtioN.oNlInE.Term|94713365/Txn_pin.Txn/tXN,BANK FEE,153.1,EUR,TRANSFER,True,Other,False,False,False
TXN_202406_000559,2024-06-20,2024-06-20 04:35:52,POS_BROaDbaNdBill.de|pURchASE_rEF.991044881606,BROADBAND BILL,50.32,EUR,CONTACTLESS,True,Bills,False,False,False
TXN_202406_000560,2024-06-19,2024-06-19 02:26:45,STAnDiNG orDer.glObaLELeCtrIcsltD bIll;gALWaY-PEnDiNG EcoMMercE;ApprOvED 19jUn24;reF.971561092,GLOBAL ELECTRICS LTD,10.71,EUR,ONLINE,False,Food,False,True,True
TXN_202406_000561,2024-06-05,2024-06-05 08:04:06,chIp_wEB NOrtH STOre cO-pARIs#ONLINE@fX.term_60741,NORTH STORE CO,143.02,EUR,CONTACTLESS,False,Healthcare,False,False,True
TXN_202406_000562,2024-06-02,2024-06-02 10:26:36,intl|order-auth:6mRXLc88diS*irl-Ref@455150032684.PoS|GloBaL ouTLEt sErvicES_02Jun24#pOS,GLOBAL OUTLET SERVICES,559.4,EUR,ONLINE,False,Other,False,False,True
TXN_202406_000563,2024-06-23,2024-06-23 15:34:28,STATIoNERy;maRT@tErm@gaLwaY_97584478041|REF-web.conTACtLeSS 2748,STATIONERY MART,6.33,EUR,CARD,False,Shopping,False,False,False
TXN_202406_000564,2024-06-24,2024-06-24 23:25:41,BAtCh@ESsO mERcHAnT_tRanSActION tRanSaCtion-EXCHAnge#gAlway,ESSO,28.42,EUR,TRANSFER,False,Transport,False,False,False
TXN_202406_000565,2024-06-04,2024-06-04 11:16:22,04JUN24:PAriS_TrIP eXChANGE.aUDiBlE*CArd,AUDIBLE,3.62,EUR,CARD,False,Entertainment,False,False,True
TXN_202406_000566,2024-06-19,2024-06-19 22:06:30,Card PUR/kIoSK@plaYstatION.Es*pENdInG.REcURriNg:ExChaNgE_19JuN24*ref-0999446_aUtH@Adgbm04YQXj,PLAYSTATION,39.42,EUR,CARD,False,Entertainment,False,False,False
TXN_202406_000567,2024-06-29,2024-06-29 11:27:40,DUBlIn.ref*VaCcINAtion,VACCINATION,112.72,EUR,CARD,True,Healthcare,False,False,False
TXN_202406_000568,2024-06-13,2024-06-13 14:58:16,lAb-teST.aUth;pURCHase|RJIjqYJ-liMerick:ComPlEtE;13JuN24 dE_REf.28119961,LAB TEST,433.03,EUR,CONTACTLESS,False,Healthcare,False,False,True
TXN_202406_000569,2024-06-09,2024-06-09 18:40:20,rEF:madrid 851584613270_yp1usazNrS;suBscRiptioN#07721826.paYmeNt.tERm_eXChANGE-Ecom:AuTh/lyFT,LYFT,45.76,EUR,ONLINE,False,Transport,False,False,False
TXN_202406_000570,2024-06-23,2024-06-23 09:08:51,poS#tAcO BelL;paYment*DUBliN;fR_CommIssIoN/TrANsacTion|InTL;ReF/6369015@AUth-OrsZREn@TerM*575892@tXn,TACO BELL,44.23,EUR,ONLINE,False,Food,False,False,False
TXN_202406_000571,2024-06-01,2024-06-01 23:21:33,cARD/In-sToRE;dARt@GALWaY penDINg*aUtH*y7Ai600oM13:TeRM-00985/txn@autH,DART,5.94,EUR,ONLINE,False,Transport,False,False,False
TXN_202406_000572,2024-06-11,2024-06-11 10:31:25,TRanSFEr*PIN@moBILe|Etsy:LONDON:es-MerCHant subsCrIpTiOn:sUbScrIpTiON/REF/317940144196,ETSY,375.86,EUR,CONTACTLESS,False,Shopping,False,False,False
TXN_202406_000573,2024-06-01,2024-06-01 20:37:07,dUbliN*Ref|GloBaL StOre gROup@ie:4837192010/DiRecT debIt,GLOBAL STORE GROUP,37.09,EUR,ONLINE,False,Entertainment,False,False,True
TXN_202406_000574,2024-06-09,2024-06-09 12:59:29,Ie@09Jun24_jBs6E9qy/AuTh;caRd:batcH|AppRoVed|ECoMMeRce-suBWay-gALwAY@mASTeRcArd,SUBWAY,58.21,EUR,TRANSFER,True,Food,False,False,False
TXN_202406_000575,2024-06-13,2024-06-13 00:53:38,TrANSfeR*Tap-airPOrt_TRaNsFEr/BErLIN/13jUn24@Ref-71267456@DublIn traCE,AIRPORT TRANSFER,57.52,EUR,CARD,False,Transport,False,True,True
TXN_202406_000576,2024-06-30,2024-06-30 22:23:43,reF#meRcHAnt.aUTH:crediT@Dd-dubLin.68701780354 TRAnsfer iN-ie-iNtl|fEe,TRANSFER IN,587.85,EUR,ONLINE,False,Other,False,True,False
TXN_202406_000577,2024-06-26,2024-06-26 09:28:06,auth|pos|301420792 fx;REF/miSC PaYMeNt:SbJ7TfMnpGt7/Authcode#tRansFeR_LONDOn@20240626@In-SToRE|Txn,MISC PAYMENT,473.94,EUR,TRANSFER,False,Other,False,False,False
TXN_202406_000578,2024-06-28,2024-06-28 21:43:53,card pUR/INsUrANcEpRemium;Es#Fx_ref@485102;TeRM|30187;DubliN_485102,INSURANCE PREMIUM,212.72,EUR,TRANSFER,False,Bills,False,False,False
TXN_202406_000579,2024-06-28,2024-06-28 18:35:41,DeBIT#KIosk_cARD VERIfiCATioN@orDeR#beRlin;AppROved_auTh:ECoMmERcE.20240628 ref:82560985*AUTH/2RaUiF iE,CARD VERIFICATION,52.09,EUR,ONLINE,False,Other,False,False,False
TXN_202406_000580,2024-06-21,2024-06-21 17:33:16,Fr@TXN#pAYmEnT.OnliNE*cONTaCtleSS.ReF/3650746635/apPrOved_ICEcREAMshOp_apPRoVeD|pOs,ICE CREAM SHOP,33.62,EUR,CARD,False,Food,False,True,True
TXN_202406_000581,2024-06-06,2024-06-06 20:30:04,DEliVEry@Seq/cOrK@TxN@DEBiT;trANsfeR#kjXWoSFtiHc*WiSE TRAnsFER-AUth,WISE TRANSFER,173.92,EUR,CONTACTLESS,False,Other,False,False,False
TXN_202406_000582,2024-06-24,2024-06-24 12:11:07,CArd|voDafOne|De#ONlINE apPRoVed/SubScRiptION:20240624-rEf#3759785865-autH@j726aGd,VODAFONE,15.05,EUR,CONTACTLESS,False,Bills,False,False,False
TXN_202406_000583,2024-06-12,2024-06-12 21:18:52,StaNDINg ordER#glObALmaRKETinc*ApprOVeD.teRMINAL.SeTTlemENt.REF|71888354@IE@TraCE_apPROved,GLOBAL MARKET INC,295.89,EUR,CARD,True,Other,False,False,True
TXN_202406_000584,2024-06-10,2024-06-10 17:40:17,aPpROVed@TrANsFeR;pOs*rEf.3918|32975118/BOOKiNG:phySiO#ceNtER_tErM:POS,PHYSIO CENTER,130.93,EUR,CONTACTLESS,False,Healthcare,False,False,False
TXN_202406_000585,2024-06-17,2024-06-17 23:26:19,so:InTEReSt chArgE|DeliverY.irl/REf#7384088621_tErm_6934064,INTEREST CHARGE,67.8,EUR,CARD,False,Other,False,False,False
TXN_202406_000586,2024-06-17,2024-06-17 22:26:11,poS#MASTERCARD:weB bAnKFeE_topUp_iE.20240617.Ref*0712942@AUTh_Q32muZ20bH-ApPRoVED#AUTH,BANK FEE,689.33,EUR,TRANSFER,False,Other,False,False,False
TXN_202406_000587,2024-06-15,2024-06-15 09:37:02,PaymEnt:cREdIt_cAR InsuraNcE-boOKINg.15jun24.ReF/465505 tErMinAL*SetTLed,CAR INSURANCE,197.02,EUR,TRANSFER,False,Bills,False,False,False
TXN_202406_000588,2024-06-23,2024-06-23 13:34:35,Ref@ForEIGNExCHaNge.20240623#TErm.951428890978;coNTaCTlEsS-4160_traCE diRECt dEBiT,FOREIGN EXCHANGE,606.38,EUR,CARD,False,Other,False,False,False
TXN_202406_000589,2024-06-15,2024-06-15 06:55:06,so/pos*Pos|GIg TICkeTs-tRiP-ref|3109104303.Term_7585711.TRace,GIG TICKETS,29.16,EUR,TRANSFER,False,Entertainment,False,True,False
TXN_202406_000590,2024-06-07,2024-06-07 10:05:37,stAndInG Order ViSa|loaN PaYment_bIll.bErlin*purcHase auTHcoDe-20240607|aUth@7862p6K5Asz6:tERM 51527@REf,LOAN PAYMENT,609.78,EUR,ONLINE,False,Other,True,False,False
TXN_202406_000591,2024-06-26,2024-06-26 22:09:46,tXN@AUtH LIMeRIck:uDco29P*tXN_pIN.ecommErCe DIREct DEBit#eCommercE|Cvs;phaRmaCy,CVS PHARMACY,97.43,EUR,CARD,False,Healthcare,False,False,False
TXN_202406_000592,2024-06-19,2024-06-19 19:44:50,Chip gLoBAl maRKEt Eu_CONtACtleSS@g1luqfGCI/londON/AUTH|auth-PENdInG/aUTh:fx,GLOBAL MARKET EU,316.83,EUR,CONTACTLESS,False,Shopping,False,False,True
TXN_202406_000593,2024-06-13,2024-06-13 16:15:20,sO_pOs#meTro sTORe PLc.paYmEnT/terMINAl:exchaNgE.meRCHAnt 20240613 Ref_3569048550,METRO STORE PLC,58.99,EUR,TRANSFER,False,Entertainment,False,False,True
TXN_202406_000594,2024-06-26,2024-06-26 09:12:44,debit;MObILE.Card;VeRiFIcaTiON;20240626_autH@NQF3KoPOk6E|tErm@765249,CARD VERIFICATION,169.45,EUR,TRANSFER,False,Other,False,False,False
TXN_202406_000595,2024-06-10,2024-06-10 13:09:03,pos CInEMa worLD:autHcOdE:feE*rEf|647534,CINEMA WORLD,29.27,EUR,TRANSFER,False,Entertainment,False,False,False
TXN_202406_000596,2024-06-30,2024-06-30 01:55:22,Ie*45317490163/REf#DUBLIn:NEw baKEry PlC*DIREcT DeBit#DublIn|REF.Uk-4pWV700qNi@auth_topup,NEW BAKERY PLC,174.06,EUR,CARD,False,Bills,False,False,True
TXN_202406_000597,2024-06-23,2024-06-23 09:21:05,dIrEcT Debit|29864234_SW8Zv8roTs-aUtH;terMInaL-PAyMeNt-adjuStmEnt reF,PAYMENT ADJUSTMENT,271.51,EUR,CONTACTLESS,False,Other,False,False,False
TXN_202406_000598,2024-06-27,2024-06-27 06:14:05,eASt dIner IrelaNd:PAYmenT_es.EcomMeRCE@MerChant aUTH;20240627;reF.166552925|tErm#833812,EAST DINER IRELAND,78.37,EUR,CONTACTLESS,False,Transport,False,False,True
TXN_202406_000599,2024-06-09,2024-06-09 19:08:34,Pos|aPproVEd:bikE ShaRe@7717131*rEF-iE pos GalWAy,BIKE SHARE,3.02,EUR,CARD,True,Transport,False,True,False
TXN_202406_000600,2024-06-09,2024-06-09 00:46:07,pAyMenT:suBsCRIptION_bilL.maDRiD 20240609@REf_3504017_tErM;796917;ApPRoVED,SUBSCRIPTION BILL,325.04,EUR,TRANSFER,False,Bills,False,False,False
TXN_202406_000601,2024-06-03,2024-06-03 13:31:19,CHiP#iNTernEt.PrOVIDeR oNLinE@reF/214055281#AutH;cR5PKv7*ReF;txN@AUtH@aUth@rEf,INTERNET PROVIDER,348.43,EUR,CONTACTLESS,False,Bills,False,False,False
TXN_202406_000602,2024-06-18,2024-06-18 07:36:24,urban#bakERY#GRoUp*cOrk;cOMmIssIon@meRCHANt:tERMiNAL:Auth-z03sgQV2X|tERm_5207790@MERcHAnT,URBAN BAKERY GROUP,362.83,EUR,CONTACTLESS,False,Healthcare,False,True,True
TXN_202406_000603,2024-06-03,2024-06-03 21:08:41,crEDit*KIOsk:SPAr;SUbScRiption Berlin-rEf:45148919924:auTH:UE5c9Sas TErM#84664515|Seq@TRAcE-45148919924,SPAR,144.72,EUR,ONLINE,True,Shopping,False,False,False
TXN_202406_000604,2024-06-04,2024-06-04 03:29:49,1643756@1643756:SERVice cHArgE#TERM_TraNsfEr#de.delIVeRY_sErVIce ChargE;18258720#04Jun24-rEf,SERVICE CHARGE,138.76,EUR,CARD,True,Bills,False,False,False
TXN_202406_000605,2024-06-02,2024-06-02 06:55:02,caRd puR:CreDiT_pAtrEOn*dElivEry;GAlwAy|pURChase;aPProVEd_ref#755303268*aUth@Fj72Ty87XFA/TErmInal,PATREON,73.41,EUR,ONLINE,False,Entertainment,False,False,False
TXN_202406_000606,2024-06-12,2024-06-12 21:52:29,71221.terM;CarD puR-71221:CaRd PUr*auth/cOursE pAyMeNt#CArd pUR,COURSE PAYMENT,139.18,EUR,TRANSFER,False,Other,False,False,False
